,delta_cost,delta_reward
0,0.0,0.0
1,5.2083911132376004e-05,7.418081237454101e-05
2,0.00010404406497230268,0.0001329986213702274
3,0.0001558313775295167,0.00015369871646435498
4,0.00020790557659551893,0.0002052980087045014
5,0.0002596328712265064,0.00028198397589114207
6,0.0003117365555972266,0.0003333703567134921
7,0.0003634693171961959,0.000350223565464123
8,0.00041541906075855464,0.0004227805285552664
9,0.0004674787790013967,0.00045521953872172053
10,0.0005193402412024001,0.0004817222693962006
11,0.0005713203428334692,0.0004903865017372426
12,0.0006233818624355224,0.0005285933697641486
13,0.0006750163931636185,0.0006322970445862093
14,0.0007272044629029004,0.0006442042067372595
15,0.0007791097166789836,0.000649853250614848
16,0.0008307930451820905,0.0006616415987830348
17,0.0008829565729262384,0.0006751132905024504
18,0.0009348822981518658,0.0006690779702659573
19,0.0009866696107090796,0.0006761529564907037
20,0.0010387093811607753,0.0006752667076524159
21,0.0010906947752070302,0.0006771827358597851
22,0.0011424375979779688,0.0006869461284569117
23,0.0011943040034885603,0.0007008683595598501
24,0.0012462200166478109,0.0007082849578044284
25,0.0012983588278440254,0.0007122209982732722
26,0.0013501758002587572,0.0007259154880296559
27,0.0014021610197522093,0.000731317017322346
28,0.0014540523163635334,0.0007268412833446323
29,0.0015058346856111592,0.0007299950590292932
30,0.0015578447962053404,0.0007393128555524826
31,0.0016097113762687312,0.0007470611791977207
32,0.0016616868836958135,0.0007522300238342701
33,0.0017135038561105383,0.0007535915286040107
34,0.001765667558407489,0.000760438773482203
35,0.0018173560047729798,0.0007675088163973632
36,0.0018693860631583056,0.0007702071093889152
37,0.0019213269674182853,0.0007797477039490734
38,0.001973154001004989,0.0007821093282303795
39,0.0020250603020978628,0.0007897437812023403
40,0.002077030866215357,0.0007916598094097093
41,0.002128917394069889,0.0007961503733161814
42,0.0021810662664380753,0.0007972791934297819
43,0.0022328735267864337,0.0008015469592992852
44,0.00228476499795055,0.0008035719148703458
45,0.002336572258298905,0.0008143453135982094
46,0.0023885726568267165,0.0008224253626441071
47,0.0024405829419737006,0.0008298320742695135
48,0.002492657490145298,0.0008413926810911458
49,0.0025444598071840685,0.0008459971156708948
50,0.0025962275210557363,0.0008491410047363837
51,0.0026481634820061314,0.0008578943912027728
52,0.0027002182569393837,0.0008584637445691592
53,0.0027520354039069148,0.0008653109894473511
54,0.0028041892195846893,0.000872158234325543
55,0.0028560310831001468,0.0008731731837658663
56,0.002907902606473122,0.0008806987093741357
57,0.0029597049235118925,0.0008820503275247047
58,0.003011848852570498,0.0008882242349824052
59,0.0030635867320318484,0.0008912591966842029
60,0.0031156118471075862,0.0008968736373946894
61,0.00316743888069429,0.0009005819365169782
62,0.003219444222531686,0.0009036119549091898
63,0.003271271256118386,0.0009038446395653306
64,0.0033232815412653667,0.0009102413450599995
65,0.003375306656341108,0.0009160785838074543
66,0.003426970386158669,0.0009218019518816318
67,0.0034790846553597564,0.0009205740910235125
68,0.0035308523692314277,0.00092629745909769
69,0.0035827586703243014,0.0009263024024072758
70,0.0036348581095966316,0.0009277629479215359
71,0.0036868980546011267,0.0009361796656776793
72,0.0037385914442762055,0.0009410068982943971
73,0.0037905224619170126,0.0009420218477347202
74,0.0038426466177372727,0.000946849080351438
75,0.003894458821395212,0.0009494335026697125
76,0.003946251251814813,0.0009558302081643817
77,0.003998202042693962,0.0009616674469118366
78,0.004050123173715597,0.0009694108272474882
79,0.004102237442916681,0.0009725547163129771
80,0.004154024930026697,0.0009753619366682205
81,0.004206035215173674,0.0009764858134722349
82,0.004258040557011074,0.000980525837995184
83,0.004309867590597774,0.0009854669412851787
84,0.004361877875744755,0.0009896208364814046
85,0.004413808893385562,0.0009899624485012366
86,0.0044654477321023935,0.0009890712563533626
87,0.004517398522981546,0.0009935618202598342
88,0.004569512617629834,0.0009986118509135204
89,0.004621300104739844,0.0010013052005954863
90,0.004673310389886828,0.0010060185625389267
91,0.004725181913259803,0.0010099496596981843
92,0.004777207028335544,0.0010123063406699045
93,0.004828949851106483,0.0010210597271362936
94,0.004881098723474673,0.0010228569413607996
95,0.0049328415462456116,0.001024431357548337
96,0.004984802223743933,0.001029481388202023
97,0.00503666880380732,0.001029936870895132
98,0.005088703805502234,0.0010275851332329983
99,0.005140501179231417,0.0010303923535882411
100,0.005192422310253051,0.0010347690468214359
101,0.005244467198567134,0.0010353334568782362
102,0.005296378442969596,0.0010374673398129877
103,0.00534843798665964,0.001041289509608554
104,0.005400294680103855,0.0010425272570858458
105,0.005452235584363835,0.0010410716548811716
106,0.005503988293753943,0.0010430966104522323
107,0.005556008465520099,0.001047473303685427
108,0.005607894818821832,0.001045349307369847
109,0.0056598900994872595,0.001048384269071645
110,0.005711736906312305,0.0010505181520063965
111,0.00576380156786473,0.0010496269598585226
112,0.005815623658141849,0.001051538044756306
113,0.005867465521657306,0.001055691939952532
114,0.005919436085774797,0.001056593018719578
115,0.0059712283416415955,0.001061756920046541
116,0.006023382157319377,0.001064786938438753
117,0.0060753874991567695,0.0010650146797853072
118,0.006127026337873605,0.0010619896047026818
119,0.006178957355514412,0.0010660296292256308
120,0.0062308933164648035,0.0010659207018619394
121,0.00628303707097061,0.0010686189948534912
122,0.006334968088611417,0.0010664900552283258
123,0.006386765462340599,0.001071540085882012
124,0.006438637160266367,0.001075243441694715
125,0.006490568177907174,0.001082986822030367
126,0.006542642726078778,0.0010835512320871673
127,0.006594370718920956,0.0010818728318455243
128,0.006646469983640491,0.0010883834080134705
129,0.006698371341423776,0.0010924234325364196
130,0.006750327075612513,0.0010955673216019087
131,0.00680202540859718,0.0010977012045366602
132,0.006854070296911267,0.0010970328104257547
133,0.0069059368769746506,0.001098607226613292
134,0.006957858007996285,0.0011024244530992724
135,0.007010006880364475,0.001102988863156073
136,0.007061937898005282,0.0011056822128380388
137,0.0071137501016632215,0.001108603303866559
138,0.007165745382328649,0.0011086082471761449
139,0.007217384221045484,0.0011118660069149113
140,0.007269612360919844,0.0011139998898496628
141,0.0073214840588456225,0.0011177032456623662
142,0.007373370412147352,0.0011202876679806406
143,0.007425103348299121,0.0011199559425799808
144,0.007477014592701583,0.0011241098377762074
145,0.00752924273257595,0.0011278131935889104
146,0.007581064648300259,0.0011365665800552995
147,0.0076329065118157235,0.0011397104691207884
148,0.007684916622409908,0.0011438643643170144
149,0.007736639671942505,0.0011412898286179117
150,0.007788723932180469,0.0011494837483370867
151,0.007840585568934279,0.0011512859058711786
152,0.00789257096298053,0.0011551031323571593
153,0.007944556531579584,0.0011545436656099448
154,0.007996546868935424,0.0011591481001896938
155,0.008048259857296042,0.0011654358783206719
156,0.008100304745610125,0.0011653269509569804
157,0.00815230496958514,0.0011676885752382865
158,0.008204018132498561,0.0011679163165848414
159,0.008256013413163989,0.0011665745850534441
160,0.008307924657566447,0.001167698461857459
161,0.008360014035666809,0.001170396754849011
162,0.008411756858437744,0.0011743278520082686
163,0.008463633499673107,0.00117231278305638
164,0.008515519852974843,0.0011803928321022776
165,0.008567594226593638,0.0011825316583466156
166,0.008619505296443307,0.001184106074534153
167,0.008671292783553317,0.0011857894180853814
168,0.008723218857884539,0.0011853438220114447
169,0.008775377442319099,0.0011882649130399649
170,0.008827135095018798,0.001196008293375617
171,0.008878976783981453,0.0011978104509097088
172,0.008931066162081815,0.0011993848670972462
173,0.008982937685454787,0.001203315964256504
174,0.009034824038756523,0.001210049338461419
175,0.009086670845581568,0.0012171193813765792
176,0.009138596919912784,0.0012172332520498565
177,0.009190691241322733,0.0012189215389106713
178,0.009242468841813574,0.0012216148885926372
179,0.00929461771418176,0.001225991581825832
180,0.009346548731822571,0.0012268926605928775
181,0.009398504466011301,0.001231046555789104
182,0.009450207742305552,0.0012347499116018069
183,0.00950233189812582,0.0012345271135648388
184,0.009554035174420064,0.001238344340050819
185,0.009606174160169081,0.001241488229116308
186,0.00965801108037495,0.001245642124312534
187,0.009710001417730797,0.001249687092145069
188,0.009761655086376386,0.0012532815205940806
189,0.009813714804619227,0.001256984876406784
190,0.009865650765569618,0.0012618121090235013
191,0.009917581783210429,0.0012632726545377614
192,0.009969443419964232,0.0012655204081457906
193,0.010021359433123482,0.0012714715175665223
194,0.010073419151366322,0.0012736054005012744
195,0.01012521158178592,0.0012779820937344687
196,0.01017727130002876,0.001280789314089712
197,0.010228994349561357,0.001284943209285938
198,0.010280940197130918,0.0012883098963883957
199,0.010332890988010074,0.0012950432705933102
200,0.010384717847043971,0.0012972910242013394
